date,volumeto,close,bitcoin,num_tweets
2016-01-12,39525195.32,432.18,1.86,27110.0
2016-01-13,19948730.59,429.13,2.22,27094.0
2016-01-14,107060613.39,372.26,2.19,25568.0
2016-01-15,68297105.65,385.04,2.88,31035.0
2016-01-16,25464382.4,382.47,3.0,28097.0
2016-01-17,26546465.91,384.4,2.58,25408.0
2016-01-18,25417876.87,379.46,2.58,29308.0
2016-01-19,76873917.15,414.58,2.49,24617.0
2016-01-20,37264942.18,410.24,2.67,29720.0
2016-01-21,56548790.09,382.65,2.52,29595.0
2016-01-22,23908533.75,388.61,2.37,27533.0
2016-01-23,25770175.58,402.13,2.34,23029.0
2016-01-24,26793044.72,392.76,1.95,22635.0
2016-01-25,22384754.5,389.78,2.19,25172.0
2016-01-26,17297117.36,395.02,2.22,26057.0
2016-01-27,29717813.05,379.69,2.13,28379.0
2016-01-28,51927041.84,380.29,2.19,26070.0
2016-01-29,13720656.84,377.76,2.19,29331.0
2016-01-30,14718855.75,369.84,1.92,25049.0
2016-01-31,27728088.91,372.18,1.86,27728.0
2016-02-01,19123252.48,373.92,2.4,29309.0
2016-02-02,22266682.14,368.02,2.1,26458.0
2016-02-03,38961905.49,390.65,2.4,27023.0
2016-02-04,23688228.07,386.46,2.25,26103.0
2016-02-05,29801286.8,376.68,2.28,26621.0
2016-02-06,15395728.35,377.94,2.22,23929.0
2016-02-07,23424062.52,372.63,2.25,24021.0
2016-02-08,20801701.37,375.32,2.19,27363.0
2016-02-09,37137791.06,381.88,2.37,25751.0
2016-02-10,23858467.37,379.45,2.58,28230.0
2016-02-11,20685663.27,384.04,2.73,29630.0
2016-02-12,18757146.48,390.1,2.46,28064.0
2016-02-13,29442484.67,405.5,2.25,25543.0
2016-02-14,34862753.81,401.07,2.25,25283.0
2016-02-15,27726590.05,406.42,2.76,27181.0
2016-02-16,37559686.21,417.14,2.7,27923.0
2016-02-17,32541108.12,421.4,2.67,29153.0
2016-02-18,21991480.98,419.98,3.0,24986.0
2016-02-19,48500793.67,440.06,2.91,27889.0
2016-02-20,44120520.96,437.87,2.67,23050.0
2016-02-21,24563748.2,437.79,2.7,25424.0
2016-02-22,39915706.29,419.9,2.58,25239.0
2016-02-23,28041199.85,422.72,2.52,28499.0
2016-02-24,22692099.41,423.48,2.76,27169.0
2016-02-25,22642013.92,427.32,2.49,28753.0
2016-02-26,18543436.43,431.3,2.58,30726.0
2016-02-27,21876091.34,432.47,2.43,24902.0
2016-02-28,30077319.62,436.21,2.28,28161.0
2016-02-29,29312670.84,434.04,2.49,28270.0
2016-03-01,24894311.79,425.36,2.61,25668.0
2016-03-02,33188751.08,419.56,2.67,27957.0
2016-03-03,31416610.3,409.48,2.82,31442.0
2016-03-04,51725937.08,399.0,2.49,30294.0
2016-03-05,25324456.27,405.96,3.0,28045.0
2016-03-06,25349627.97,414.87,2.31,24747.0
2016-03-07,22204517.93,411.9,2.64,29486.0
2016-03-08,21035428.97,412.76,2.58,27850.0
2016-03-09,23114636.62,415.83,2.7,28142.0
2016-03-10,25469781.33,419.11,2.46,30719.0
2016-03-11,24660321.63,410.36,2.31,29704.0
2016-03-12,14457108.0,412.41,2.34,28068.0
2016-03-13,20471909.73,414.31,2.28,28299.0
2016-03-14,20227610.88,415.13,2.67,28751.0
2016-03-15,18509954.18,415.91,2.52,30661.0
2016-03-16,18409340.68,418.16,2.52,33113.0
2016-03-17,27178165.73,408.16,2.28,30033.0
2016-03-18,15084656.26,408.69,2.22,25976.0
2016-03-19,12577521.63,411.53,2.34,27011.0
2016-03-20,17735457.25,411.11,2.43,22064.0
2016-03-21,20425092.47,416.21,2.49,25353.0
2016-03-22,16946522.38,416.98,2.52,25184.0
2016-03-23,16210672.62,414.74,2.46,23845.0
2016-03-24,14431200.38,415.71,2.28,22710.0
2016-03-25,11696306.67,416.51,2.22,22593.0
2016-03-26,26137150.51,424.57,2.19,20187.0
2016-03-27,18410749.99,422.21,2.31,19044.0
2016-03-28,28765857.05,415.0,2.28,23045.0
2016-03-29,17890792.61,412.44,2.46,31699.0
2016-03-30,17407273.19,415.66,2.58,35672.0
2016-03-31,15852511.01,415.64,2.49,24191.0
2016-04-01,13137339.89,418.51,2.22,24472.0
2016-04-02,9591214.82,419.06,2.19,21507.0
2016-04-03,14031939.65,419.33,2.13,21378.0
2016-04-04,17260368.39,422.07,2.31,24516.0
2016-04-05,13836754.91,421.26,2.49,26914.0
2016-04-06,15200495.86,420.14,2.37,23270.0
2016-04-07,19810838.26,417.69,2.37,23407.0
2016-04-08,12291880.83,418.05,2.28,24554.0
2016-04-09,9806327.9,420.25,2.1,19399.0
2016-04-10,15374195.04,421.43,2.28,19193.0
2016-04-11,24580503.64,424.74,2.31,23919.0
2016-04-12,16183793.93,423.47,2.43,23252.0
2016-04-13,13038970.54,424.02,2.52,23243.0
2016-04-14,23214560.1,428.67,2.1,24938.0
2016-04-15,12517265.78,430.05,2.04,27593.0
2016-04-16,10980868.31,426.26,2.07,20857.0
2016-04-17,13951524.85,427.69,2.13,19395.0
2016-04-18,19713466.34,434.92,2.16,21989.0
2016-04-19,32655415.81,441.16,2.37,22642.0
2016-04-20,28168774.29,449.34,2.31,22973.0
2016-04-21,22225157.27,445.28,2.58,23282.0
2016-04-22,18998211.55,450.08,2.7,24241.0
2016-04-23,33984269.34,457.56,2.28,25236.0
2016-04-24,37614684.81,461.73,2.49,30727.0
2016-04-25,31451239.15,466.0,2.58,28861.0
2016-04-26,41539684.76,447.01,2.64,26206.0
2016-04-27,36369788.38,448.48,2.76,28009.0
2016-04-28,20264761.95,454.98,3.0,26142.0
2016-04-29,15994805.53,448.53,2.64,26067.0
2016-04-30,9838490.74,452.24,2.43,22785.0
2016-05-01,32863011.95,444.18,0.8099999999999999,22113.0
2016-05-02,22292253.48,450.27,3.0,44092.0
2016-05-03,17676609.71,445.8,1.89,34902.0
2016-05-04,18765369.38,448.08,1.29,28567.0
2016-05-05,31122708.07,459.56,1.29,27508.0
2016-05-06,14247601.97,458.46,1.17,24738.0
2016-05-07,12689581.18,457.87,1.11,21334.0
2016-05-08,22322043.96,460.44,1.08,20478.0
2016-05-09,27247925.23,449.36,1.11,23092.0
2016-05-10,18137209.37,452.5,1.08,23402.0
2016-05-11,22252919.49,454.43,1.08,21597.0
2016-05-12,14768796.02,455.41,0.99,22343.0
2016-05-13,9319128.91,456.44,0.99,23638.0
2016-05-14,9745309.9,458.11,0.84,19355.0
2016-05-15,16731954.01,454.87,0.8099999999999999,19527.0
2016-05-16,15741822.36,453.25,0.8099999999999999,21419.0
2016-05-17,14884550.93,454.22,1.02,21242.0
2016-05-18,26626097.5,442.66,0.96,21130.0
2016-05-19,21415312.04,442.11,1.02,21055.0
2016-05-20,10213550.36,443.64,0.99,21015.0
2016-05-21,12691382.29,439.62,0.87,18208.0
2016-05-22,15885933.69,443.69,0.84,20846.0
2016-05-23,14837671.76,446.11,0.93,25025.0
2016-05-24,16954105.43,449.78,0.87,25558.0
2016-05-25,17093327.23,453.3,0.96,25514.0
2016-05-26,63894987.38,474.05,0.8099999999999999,25096.0
2016-05-27,75400711.07,524.22,1.11,22418.0
2016-05-28,80753301.33,516.05,1.26,20785.0
2016-05-29,41433165.43,532.26,1.3199999999999998,21179.0
2016-05-30,60896411.69,528.92,1.38,23116.0
2016-05-31,38742660.86,537.4,1.26,22168.0
2016-06-01,28380698.71,537.1,2.8000000000000003,24322.0
2016-06-02,59464310.87,567.03,2.6,25664.0
2016-06-03,50353517.34,571.95,2.8000000000000003,25989.0
2016-06-04,37233994.18,574.91,2.9000000000000004,22507.0
2016-06-05,37131086.56,583.58,2.8000000000000003,24256.0
2016-06-06,49082472.71,575.58,2.85,25168.0
2016-06-07,28706216.31,580.51,2.8000000000000003,25479.0
2016-06-08,28010575.91,574.69,2.6,25213.0
2016-06-09,26290866.62,577.89,2.6500000000000004,23455.0
2016-06-10,24790441.26,591.6,2.45,23436.0
2016-06-11,139684630.33,666.55,2.6,20546.0
2016-06-12,149442548.73,700.07,3.75,25917.0
2016-06-13,92458349.24,685.14,4.45,27242.0
2016-06-14,53863568.9,690.77,3.85,23970.0
2016-06-15,169704647.02,761.21,3.45,24561.0
2016-06-16,160302360.32,743.9,4.45,26795.0
2016-06-17,91056993.79,753.77,4.45,26724.0
2016-06-18,45805980.62,761.04,3.65,20862.0
2016-06-19,83637617.46,733.97,3.1500000000000004,20799.0
2016-06-20,166828425.88,667.38,3.45,27198.0
2016-06-21,129550795.89,590.56,4.1000000000000005,27064.0
2016-06-22,154289129.68,620.84,3.45,25119.0
2016-06-23,128990817.06,656.89,3.8,24183.0
2016-06-24,67442141.07,663.52,5.0,26403.0
2016-06-25,56403088.15,625.41,3.75,20205.0
2016-06-26,63747137.15,644.66,3.1,20500.0
2016-06-27,49673830.24,644.89,3.25,23913.0
2016-06-28,50898093.64,636.54,3.2,23816.0
2016-06-29,58215062.66,670.02,2.85,23872.0
2016-06-30,62394480.64,674.57,2.95,23132.0
2016-07-01,46555796.93,698.06,2.34,23027.0
2016-07-02,66591456.99,661.64,2.04,23595.0
2016-07-03,42756935.48,675.16,2.19,20287.0
2016-07-04,36687264.23,663.67,2.16,21181.0
2016-07-05,31708100.51,672.7,2.04,22046.0
2016-07-06,97639342.03,635.25,2.16,23770.0
2016-07-07,49243011.02,662.78,2.28,23909.0
2016-07-08,62061207.33,651.83,2.16,23469.0
2016-07-09,18955766.48,647.11,3.0,25041.0
2016-07-10,29925667.34,646.71,2.31,20364.0
2016-07-11,44047499.67,670.56,2.1,22699.0
2016-07-12,41791464.25,661.15,2.07,22223.0
2016-07-13,31748496.83,657.25,1.89,22998.0
2016-07-14,23817856.65,664.2,1.86,21544.0
2016-07-15,13557557.05,660.69,1.89,20434.0
2016-07-16,31614610.5,676.33,1.77,18987.0
2016-07-17,28810844.41,670.38,1.77,19456.0
2016-07-18,20401885.27,671.1,1.83,21330.0
2016-07-19,25075066.39,664.4,1.77,23226.0
2016-07-20,21351309.78,664.62,1.74,22621.0
2016-07-21,43283429.35,651.11,1.86,20837.0
2016-07-22,19544654.54,655.16,1.59,20712.0
2016-07-23,19642346.73,659.29,1.59,18351.0
2016-07-24,22564554.46,654.0,1.71,18766.0
2016-07-25,32177578.58,654.38,1.59,22664.0
2016-07-26,19568531.49,654.54,1.7999999999999998,23499.0
2016-07-27,18452583.66,654.13,1.92,21902.0
2016-07-28,17757920.48,655.43,1.74,23727.0
2016-07-29,12721755.54,654.74,1.53,20354.0
2016-07-30,39918066.14,621.87,1.68,17310.0
2016-07-31,41229298.83,607.0,1.77,17590.0
2016-08-01,75338595.54,513.43,1.41,22021.0
2016-08-02,47170751.56,566.44,1.74,27947.0
2016-08-03,25725471.16,576.22,3.0,33437.0
2016-08-04,15992890.37,574.66,1.95,25150.0
2016-08-05,14676841.26,586.45,1.44,25115.0
2016-08-06,15491523.1,590.85,1.38,20484.0
2016-08-07,14726811.56,589.24,1.5,20769.0
2016-08-08,15304277.91,585.25,1.47,24232.0
2016-08-09,29376783.81,590.94,1.44,24435.0
2016-08-10,23640952.51,587.84,1.29,30224.0
2016-08-11,15009452.98,587.14,1.14,23497.0
2016-08-12,11357750.81,584.59,1.17,25008.0
2016-08-13,18970094.63,569.06,1.2,21026.0
2016-08-14,19218972.96,566.95,1.17,24566.0
2016-08-15,21634083.15,580.19,1.2,25180.0
2016-08-16,18886741.55,572.34,1.23,23549.0
2016-08-17,17509679.71,573.39,1.2,22643.0
2016-08-18,14701426.29,574.56,1.17,20849.0
2016-08-19,13416843.63,582.61,1.23,18562.0
2016-08-20,8294321.53,580.66,1.11,14687.0
2016-08-21,19658058.08,587.47,1.17,14412.0
2016-08-22,18772369.53,583.56,1.17,18821.0
2016-08-23,16337141.09,579.66,1.29,18812.0
2016-08-24,18885349.63,577.96,1.29,19302.0
2016-08-25,12329289.75,579.37,1.3199999999999998,20127.0
2016-08-26,10747219.53,570.35,1.29,19606.0
2016-08-27,7377921.72,574.98,1.14,15956.0
2016-08-28,13760854.22,574.23,1.11,17112.0
2016-08-29,15895354.76,577.32,1.23,22110.0
2016-08-30,14338795.45,573.88,1.2,18322.0
2016-08-31,14860164.25,571.99,1.26,17456.0
2016-09-01,15315755.66,575.29,2.73,18373.0
2016-09-02,21055514.22,598.84,2.43,20605.0
2016-09-03,18646011.82,609.55,2.49,16664.0
2016-09-04,15369832.26,605.76,2.91,16972.0
2016-09-05,14864563.84,610.44,2.85,23183.0
2016-09-06,18429525.07,613.21,2.73,35065.0
2016-09-07,22710390.64,625.57,2.79,23060.0
2016-09-08,17710151.19,623.16,2.94,19731.0
2016-09-09,9600113.74,624.52,2.82,19091.0
2016-09-10,22467346.61,605.61,2.67,18701.0
2016-09-11,17058938.65,607.98,2.58,16124.0
2016-09-12,16850869.45,608.61,3.0,18821.0
2016-09-13,14878860.18,609.54,2.88,20868.0
2016-09-14,13892193.46,608.11,2.73,20554.0
2016-09-15,13353736.94,607.78,2.88,21820.0
2016-09-16,9724490.11,607.08,2.7,20588.0
2016-09-17,10004923.58,610.7,2.49,17201.0
2016-09-18,12981851.28,609.85,2.37,13717.0
2016-09-19,13809380.94,609.24,2.61,13913.0
2016-09-20,22059386.51,597.16,2.64,26427.0
2016-09-21,13463966.31,595.63,2.85,18606.0
2016-09-22,15567036.24,602.92,2.91,18260.0
2016-09-23,8196210.74,602.59,2.64,19726.0
2016-09-24,8038079.81,601.49,2.76,17748.0
2016-09-25,16700407.53,606.54,2.43,17984.0
2016-09-26,15534315.77,605.47,2.61,20210.0
2016-09-27,11485005.36,604.67,2.58,20912.0
2016-09-28,15403975.48,604.7,2.49,19750.0
2016-09-29,14534745.84,608.14,2.55,21230.0
2016-09-30,10415543.03,613.41,2.46,17676.0
2016-10-01,10096653.77,610.69,1.92,17285.0
2016-10-02,13462741.8,611.6,1.83,16869.0
2016-10-03,15300692.52,608.96,2.01,22770.0
2016-10-04,14360536.88,611.82,2.01,20191.0
2016-10-05,13276337.45,610.97,1.98,19102.0
2016-10-06,20167399.2,616.03,2.04,19174.0
2016-10-07,8467434.0,617.65,2.13,21247.0
2016-10-08,8320759.4,615.77,1.89,18265.0
2016-10-09,15597892.34,617.29,1.92,17597.0
2016-10-10,35367127.91,640.45,2.01,19079.0
2016-10-11,17240000.95,635.99,2.37,20605.0
2016-10-12,16387361.92,635.6,2.28,19254.0
2016-10-13,20114873.61,637.92,2.13,17289.0
2016-10-14,7970927.57,637.03,2.22,17479.0
2016-10-15,8306925.43,640.12,2.01,20593.0
2016-10-16,17742610.19,637.37,2.19,18498.0
2016-10-17,15725013.13,635.34,2.13,18689.0
2016-10-18,22379197.69,629.06,2.07,17940.0
2016-10-19,13252110.98,628.34,2.16,20522.0
2016-10-20,17836383.25,630.45,1.98,17281.0
2016-10-21,24154228.12,655.48,1.95,15145.0
2016-10-22,14418212.04,653.03,2.07,13770.0
2016-10-23,21726106.55,650.49,2.19,14832.0
2016-10-24,24179462.12,651.0,2.22,18801.0
2016-10-25,31949607.32,674.67,2.13,15756.0
2016-10-26,31862181.34,682.3,2.25,17995.0
2016-10-27,26829414.0,686.24,2.4,19247.0
2016-10-28,38351348.64,714.95,2.58,19798.0
2016-10-29,27793236.64,697.27,3.0,18463.0
2016-10-30,26687188.09,698.67,2.58,19812.0
2016-10-31,49453950.69,726.76,2.55,23052.0
2016-11-01,28452232.03,733.51,3.16,21499.0
2016-11-02,69067917.54,684.87,2.96,20959.0
2016-11-03,33762721.43,702.08,2.92,20253.0
2016-11-04,15554565.72,702.11,2.92,18517.0
2016-11-05,18363567.63,709.91,2.96,17653.0
2016-11-06,21797370.12,705.4,2.76,20121.0
2016-11-07,28262235.71,710.9,2.64,22734.0
2016-11-08,51548567.54,721.42,2.76,22954.0
2016-11-09,23931322.76,714.57,4.0,24370.0
2016-11-10,18386841.21,714.97,2.8000000000000003,20972.0
2016-11-11,19677656.63,704.27,2.76,19923.0
2016-11-12,25249834.8,701.97,2.72,17540.0
2016-11-13,26613445.03,704.56,2.76,19573.0
2016-11-14,29562740.26,711.1,2.8000000000000003,22700.0
2016-11-15,58304902.39,740.28,2.88,23129.0
2016-11-16,46942756.4,737.53,3.0,23016.0
2016-11-17,29666065.54,746.96,3.12,22943.0
2016-11-18,19276573.28,747.89,3.2,22105.0
2016-11-19,34876785.19,728.51,3.0,20995.0
2016-11-20,24010681.87,736.19,2.84,17894.0
2016-11-21,33225195.21,749.34,2.84,22770.0
2016-11-22,28258203.98,741.07,2.96,22500.0
2016-11-23,27531777.52,735.31,3.2,21827.0
2016-11-24,21299510.69,740.39,3.12,21061.0
2016-11-25,16682481.58,734.14,2.84,20433.0
2016-11-26,15735824.63,729.42,2.68,19734.0
2016-11-27,25153838.93,733.3,2.84,19864.0
2016-11-28,24030304.1,732.56,3.0,22289.0
2016-11-29,29210351.41,742.49,3.08,21602.0
2016-11-30,40690942.17,752.63,2.84,21457.0
2016-12-01,48893613.64,770.94,3.0500000000000003,21117.0
2016-12-02,30234128.1,764.24,3.1500000000000004,20335.0
2016-12-03,14755120.48,766.39,2.8000000000000003,16186.0
2016-12-04,39082688.28,754.34,2.6500000000000004,16345.0
2016-12-05,25497771.6,758.21,3.1,18558.0
2016-12-06,26755412.58,765.56,2.8000000000000003,20236.0
2016-12-07,22208497.22,768.49,2.95,21592.0
2016-12-08,18722048.47,770.48,3.0500000000000003,21302.0
2016-12-09,14049110.07,774.0,2.95,19749.0
2016-12-10,13269086.38,767.91,2.7,18331.0
2016-12-11,22442991.37,778.47,2.7,16070.0
2016-12-12,25894856.06,778.74,2.9000000000000004,18775.0
2016-12-13,19326375.41,776.5,3.0,20749.0
2016-12-14,20452116.66,775.21,2.95,21101.0
2016-12-15,21650384.64,782.05,2.75,19341.0
2016-12-16,18648778.51,787.17,2.8000000000000003,19242.0
2016-12-17,11525747.48,789.01,2.75,18364.0
2016-12-18,20238681.94,789.79,2.6500000000000004,18930.0
2016-12-19,27406319.09,799.1,3.0,25718.0
2016-12-20,53411082.07,829.21,3.0500000000000003,22945.0
2016-12-21,60511618.45,860.15,3.75,25531.0
2016-12-22,91802931.23,917.17,4.4,27288.0
2016-12-23,41576781.41,891.07,4.95,29448.0
2016-12-24,37173377.51,891.07,4.0,22045.0
2016-12-25,35002753.4,898.38,4.0,17925.0
2016-12-26,45966615.06,925.78,3.9,19894.0
2016-12-27,73811803.99,972.17,4.2,22525.0
2016-12-28,59226667.89,971.08,5.0,24151.0
2016-12-29,67449149.3,959.04,4.9,22502.0
2016-12-30,26379401.89,963.38,4.3500000000000005,18971.0
2016-12-31,40570922.99,995.44,3.5,18483.0
2017-01-01,66038073.34,1017.05,2.94,21071.0
2017-01-02,56085870.7,1033.3,4.859999999999999,26461.0
2017-01-03,170584623.04,1135.41,4.5,27269.0
2017-01-04,244839289.77,989.35,5.04,31611.0
2017-01-05,179160668.84,886.16,6.0,33407.0
2017-01-06,113037531.71,888.87,5.46,29065.0
2017-01-07,70298340.37,900.86,4.5,22717.0
2017-01-08,55963281.18,899.78,4.26,19595.0
2017-01-09,48644106.82,904.37,4.02,23277.0
2017-01-10,160194109.8,785.43,3.78,22918.0
2017-01-11,93986701.88,810.11,4.2,29228.0
2017-01-12,72555875.62,824.83,4.38,30387.0
2017-01-13,36594482.0,819.63,3.48,28785.0
2017-01-14,20004735.1,821.17,3.36,22367.0
2017-01-15,27592899.17,827.34,3.12,22232.0
2017-01-16,72272727.15,899.66,3.0,24103.0
2017-01-17,61042392.11,872.03,3.24,25648.0
2017-01-18,52300814.98,895.21,3.18,26491.0
2017-01-19,34847130.33,892.91,3.12,27848.0
2017-01-20,37129176.59,919.84,2.88,23365.0
2017-01-21,44074299.79,918.84,2.82,20833.0
2017-01-22,30261054.5,921.46,2.7,20816.0
2017-01-23,53468911.31,893.75,2.88,24809.0
2017-01-24,34014866.15,894.41,3.0,28304.0
2017-01-25,30795685.98,915.56,2.7,27278.0
2017-01-26,28503144.41,918.01,2.64,24366.0
2017-01-27,13251844.02,918.51,2.7,23178.0
2017-01-28,10214368.33,914.55,2.58,21300.0
2017-01-29,17604172.47,920.73,2.58,20789.0
2017-01-30,51869216.53,965.49,2.76,27170.0
2017-01-31,44035816.37,982.43,2.88,23711.0
2017-02-01,50633910.56,1003.97,4.14,22600.0
2017-02-02,62431017.97,1013.02,4.32,23547.0
2017-02-03,40406542.54,1031.85,4.44,26694.0
2017-02-04,31669956.98,1016.11,4.14,27112.0
2017-02-05,32828350.27,1024.67,4.08,23530.0
2017-02-06,41318349.43,1049.56,4.2,29026.0
2017-02-07,68336320.22,1055.49,4.08,30138.0
2017-02-08,145839317.48,978.96,4.44,26445.0
2017-02-09,60639111.4,997.61,4.56,27886.0
2017-02-10,28504495.1,1008.32,4.38,26096.0
2017-02-11,14825023.07,996.52,4.08,26759.0
2017-02-12,32785064.4,995.36,3.78,27211.0
2017-02-13,39810076.3,1008.34,3.78,24621.0
2017-02-14,23569549.45,1008.19,3.84,27568.0
2017-02-15,39114743.32,1031.93,3.9,26945.0
2017-02-16,47815360.54,1049.41,4.14,24357.0
2017-02-17,26856521.18,1052.28,4.02,26355.0
2017-02-18,18876881.86,1048.89,3.96,21344.0
2017-02-19,32959720.15,1077.56,3.42,19946.0
2017-02-20,62908569.43,1119.03,3.96,26113.0
2017-02-21,53647453.34,1120.46,4.62,25187.0
2017-02-22,75663167.44,1171.91,4.5,26751.0
2017-02-23,126978010.75,1176.49,5.16,27929.0
2017-02-24,53003830.46,1149.05,6.0,37286.0
2017-02-25,35750258.05,1171.58,4.859999999999999,24005.0
2017-02-26,42035366.64,1188.83,4.44,27326.0
2017-02-27,60371869.57,1189.27,4.38,24703.0
2017-02-28,61964760.57,1222.66,4.74,23501.0
2017-03-01,98040639.32,1255.47,4.340000000000001,25248.0
2017-03-02,85876262.86,1283.3,5.390000000000001,28277.0
2017-03-03,48597934.9,1264.32,6.790000000000001,31848.0
2017-03-04,32104972.38,1271.22,5.8100000000000005,24535.0
2017-03-05,39591110.81,1277.01,4.83,22507.0
2017-03-06,108673876.49,1232.69,5.040000000000001,29476.0
2017-03-07,116342973.91,1146.97,5.6000000000000005,31214.0
2017-03-08,70427061.57,1191.33,5.670000000000001,28463.0
2017-03-09,223836041.81,1112.39,5.180000000000001,29362.0
2017-03-10,82387198.06,1179.22,7.000000000000001,36952.0
2017-03-11,53441762.07,1225.11,6.16,30193.0
2017-03-12,74376298.14,1238.19,4.83,26226.0
2017-03-13,56058617.23,1243.14,4.83,27414.0
2017-03-14,54486699.63,1253.43,4.69,27110.0
2017-03-15,159409024.53,1172.88,4.62,25560.0
2017-03-16,183879768.71,1071.71,4.48,26412.0
2017-03-17,212772055.65,971.38,4.83,28612.0
2017-03-18,108128237.76,1022.6,5.670000000000001,25964.0
2017-03-19,63833143.48,1047.51,5.180000000000001,26859.0
2017-03-20,101051998.73,1121.29,4.69,30480.0
2017-03-21,120730492.05,1044.72,4.69,29659.0
2017-03-22,58898141.13,1035.03,4.760000000000001,32507.0
2017-03-23,130042865.54,939.7,4.48,39969.0
2017-03-24,118395054.45,966.3,4.760000000000001,30279.0
2017-03-25,83255983.42,969.44,4.9,29728.0
2017-03-26,92332221.14,1045.14,4.550000000000001,23985.0
2017-03-27,83567551.46,1044.42,4.41,25216.0
2017-03-28,71261535.48,1041.9,4.2,26462.0
2017-03-29,77633883.53,1037.91,4.2700000000000005,24593.0
2017-03-30,96543920.02,1079.11,3.92,25723.0
2017-03-31,55020078.21,1086.12,3.99,24542.0
2017-04-01,77853933.84,1097.4,5.16,21680.0
2017-04-02,111870807.42,1147.56,4.98,21011.0
2017-04-03,81164094.44,1141.77,5.279999999999999,25315.0
2017-04-04,78335573.66,1129.87,5.34,26979.0
2017-04-05,108182158.18,1188.7,4.98,28967.0
2017-04-06,71184485.98,1190.49,5.16,28251.0
2017-04-07,39393003.33,1180.78,5.16,29445.0
2017-04-08,54498333.26,1204.34,5.1,23272.0
2017-04-09,48473680.7,1206.71,4.8,22661.0
2017-04-10,45563707.07,1220.74,4.92,26562.0
2017-04-11,54699396.14,1212.53,5.46,28441.0
2017-04-12,78456422.62,1176.2,5.04,29250.0
2017-04-13,56129576.67,1177.33,5.22,27278.0
2017-04-14,33877537.21,1176.99,4.8,25953.0
2017-04-15,22538918.55,1176.8,4.74,22135.0
2017-04-16,56095607.39,1194.01,4.68,23562.0
2017-04-17,64900219.25,1206.09,4.859999999999999,28015.0
2017-04-18,53034357.1,1215.2,5.64,28770.0
2017-04-19,69223360.98,1238.09,5.04,26629.0
2017-04-20,52498296.85,1249.64,4.98,29974.0
2017-04-21,55776932.72,1240.89,5.16,28206.0
2017-04-22,54224355.75,1249.14,4.98,27203.0
2017-04-23,49281629.32,1248.18,4.44,25203.0
2017-04-24,56659016.28,1264.31,4.859999999999999,29644.0
2017-04-25,77649710.39,1286.63,5.64,33008.0
2017-04-26,83319636.4,1332.91,5.819999999999999,29463.0
2017-04-27,104536476.71,1329.62,6.0,32051.0
2017-04-28,55982468.15,1336.28,6.0,28213.0
2017-04-29,55470285.83,1351.91,5.46,25838.0
2017-04-30,144414038.52,1415.81,5.52,27459.0
2017-05-01,103342244.97,1445.93,3.0,34936.0
2017-05-02,122551707.4,1485.55,3.45,35501.0
2017-05-03,213084949.56,1516.76,3.3,31179.0
2017-05-04,188015771.96,1507.77,4.2,34255.0
2017-05-05,92747185.54,1545.29,3.9,29857.0
2017-05-06,111708072.42,1554.45,3.45,25032.0
2017-05-07,174687869.23,1664.47,3.3,26713.0
2017-05-08,219169486.19,1697.5,3.6,29244.0
2017-05-09,156203600.07,1752.31,4.5,44121.0
2017-05-10,198829123.41,1819.29,4.2,40934.0
2017-05-11,192159873.95,1686.39,4.65,35505.0
2017-05-12,128390095.83,1763.74,5.4,35985.0
2017-05-13,72874378.57,1772.55,5.7,33174.0
2017-05-14,138499150.92,1708.92,4.95,40474.0
2017-05-15,130379207.17,1729.34,6.9,32997.0
2017-05-16,170954154.68,1801.3,6.0,35688.0
2017-05-17,135901905.39,1880.99,4.8,33543.0
2017-05-18,191523926.23,1962.0,4.5,33534.0
2017-05-19,179346919.05,2040.18,4.95,34239.0
2017-05-20,161036810.13,2044.19,4.95,32852.0
2017-05-21,373482496.01,2124.41,5.1,34900.0
2017-05-22,251969081.94,2272.58,9.45,44720.0
2017-05-23,353734030.88,2445.28,10.05,48940.0
2017-05-24,622139030.97,2307.22,10.95,47492.0
2017-05-25,441342711.51,2244.89,15.0,51057.0
2017-05-26,446034004.02,2052.43,11.85,49914.0
2017-05-27,266766116.87,2189.02,9.3,39077.0
2017-05-28,204101576.11,2278.21,6.3,33992.0
2017-05-29,270069146.9,2192.55,6.15,41046.0
2017-05-30,261223035.96,2303.34,6.15,41624.0
2017-05-31,290070431.91,2412.65,6.15,47749.0
2017-06-01,199765372.83,2492.6,9.8,39409.0
2017-06-02,177168595.51,2545.43,8.4,35997.0
2017-06-03,149060810.38,2524.06,8.260000000000002,30857.0
2017-06-04,225611887.49,2704.96,7.840000000000001,38571.0
2017-06-05,538772473.78,2870.5,8.540000000000001,38632.0
2017-06-06,340329903.73,2691.51,13.580000000000002,51736.0
2017-06-07,260898606.12,2798.78,11.62,43821.0
2017-06-08,189237110.88,2811.43,9.52,37910.0
2017-06-09,246869682.08,2900.25,9.38,38824.0
2017-06-10,241516660.76,2973.45,8.540000000000001,34849.0
2017-06-11,585158909.87,2656.77,9.1,36404.0
2017-06-12,314476276.72,2712.99,13.02,42206.0
2017-06-13,448294279.42,2467.27,11.06,43501.0
2017-06-14,606264366.01,2442.46,10.22,41045.0
2017-06-15,286630757.58,2508.58,14.000000000000002,45335.0
2017-06-16,246698591.9,2655.1,9.8,41470.0
